LoanStatus,BorrowerAPR,ProsperRating,LoanOriginalAmount,Term,IsBorrowerHomeowner,EmploymentStatus,EmploymentStatusDuration,DebtToIncomeRatio,IncomeRange
Completed,0.29464,D,13000,60,False,Employed,1.0,0.56,$25-50k
Defaulted,0.25486,C,15000,36,True,Employed,5.0,,$50-75k
Completed,0.25424,D,11500,36,True,Employed,7.0,0.14,>$100k
PastDue,0.25789,C,4800,60,True,Employed,1.0,0.15,$50-75k
Completed,0.12105999999999999,A,3000,36,False,Employed,4.0,0.17,$25-50k
Completed,0.26681,D,4000,36,False,Employed,15.0,0.34,$25-50k
Completed,0.28574,D,2000,36,True,Employed,6.0,0.18,$50-75k
Completed,0.34886999999999996,HR,2000,36,True,Employed,11.0,,$50-75k
Completed,0.17754,B,13500,36,True,Employed,3.0,0.41,$25-50k
Defaulted,0.35796999999999995,HR,4000,36,True,Employed,1.0,0.36,$75-100k
Completed,0.2893,D,15000,60,False,Self-employed,3.0,,$25-50k
Completed,0.38723,HR,4000,36,False,Employed,12.0,0.44,$50-75k
Completed,0.16652999999999998,B,12000,36,True,Employed,2.0,0.12,>$100k
Completed,0.20856999999999998,B,2000,12,False,Employed,8.0,0.18,$25-50k
Defaulted,0.28974,D,10000,36,False,Employed,1.0,,$0-25k
Defaulted,0.202,B,3500,36,True,Employed,18.0,0.13,$25-50k
Defaulted,0.2968,D,6000,60,False,Self-employed,2.0,,$25-50k
Completed,0.25259000000000004,C,4000,36,True,Employed,6.0,0.35,$25-50k
Defaulted,0.31848000000000004,E,4000,60,False,Other,11.0,0.29,$25-50k
PastDue,0.22601,C,15000,60,True,Employed,4.0,0.38,$50-75k
Completed,0.27466999999999997,D,4500,36,True,Employed,2.0,0.04,$75-100k
Completed,0.06589,AA,15000,12,True,Employed,24.0,0.17,$75-100k
Completed,0.37453000000000003,E,7000,36,False,Employed,2.0,0.21,$50-75k
Completed,0.25227,C,15000,36,False,Employed,3.0,0.18,$50-75k
Completed,0.202,B,15000,36,True,Employed,7.0,0.18,$50-75k
Defaulted,0.24821999999999997,C,3000,36,True,Employed,5.0,0.15,>$100k
Completed,0.21115,C,9000,60,False,Employed,10.0,0.33,$50-75k
Completed,0.34588,HR,2000,36,True,Employed,15.0,0.31,$75-100k
Completed,0.07439,AA,1500,36,False,Employed,2.0,0.02,$75-100k
PastDue,0.35796999999999995,HR,4000,36,True,Employed,1.0,0.54,$0-25k
Defaulted,0.202,B,6000,36,True,Employed,21.0,0.14,$50-75k
Defaulted,0.22871999999999998,C,4500,36,False,Employed,1.0,0.13,$25-50k
Completed,0.25424,D,15000,36,False,Employed,2.0,,>$100k
Completed,0.20462,B,4500,36,True,Employed,1.0,0.49,$25-50k
Defaulted,0.35643,HR,4000,36,False,Self-employed,1.0,,$25-50k
Completed,0.17184000000000002,A,16000,60,True,Employed,12.0,0.26,$50-75k
Completed,0.17018,B,10000,36,True,Employed,20.0,0.16,$50-75k
Completed,0.29486,D,3000,36,True,Employed,14.0,0.13,$50-75k
Completed,0.14816,A,2500,36,False,Employed,6.0,0.11,$25-50k
Defaulted,0.33553,E,4000,36,False,Employed,1.0,0.08,$25-50k
Completed,0.202,B,15000,36,False,Employed,6.0,0.1,$75-100k
Completed,0.31368,E,4000,12,True,Employed,4.0,0.08,>$100k
Defaulted,0.35097,E,2600,60,False,Employed,7.0,0.43,$75-100k
Completed,0.22361999999999999,C,3000,36,True,Retired,6.0,0.21,$50-75k
Completed,0.17359000000000002,B,2000,36,False,Employed,4.0,0.11,$25-50k
Completed,0.08341,AA,1500,36,True,Employed,16.0,0.29,$75-100k
Completed,0.24758000000000002,C,15000,36,True,Employed,16.0,0.42,$50-75k
Completed,0.18316,B,4000,36,False,Employed,14.0,0.36,$50-75k
Completed,0.15936,A,25000,60,False,Employed,3.0,0.11,>$100k
Defaulted,0.35796999999999995,HR,2000,36,False,Self-employed,1.0,,$0-25k
Defaulted,0.37453000000000003,HR,2700,36,True,Employed,12.0,0.4,$25-50k
Completed,0.27462,C,9500,60,True,Employed,13.0,0.26,$50-75k
Completed,0.38723,HR,7500,36,True,Employed,11.0,0.28,$50-75k
Completed,0.14584,A,1000,36,True,Employed,3.0,0.36,$75-100k
Completed,0.18750999999999998,B,2000,36,True,Employed,5.0,0.17,$50-75k
Completed,0.07431,AA,2000,12,True,Employed,7.0,0.09,>$100k
Completed,0.39226,HR,1475,36,True,Employed,19.0,0.26,$75-100k
Defaulted,0.35796999999999995,HR,4000,36,True,Employed,5.0,0.4,$25-50k
Completed,0.124,A,8500,36,False,Self-employed,3.0,,$25-50k
Completed,0.23671999999999999,C,1000,36,True,Employed,8.0,0.39,$50-75k
Completed,0.07439,AA,4000,36,True,Employed,6.0,0.18,$50-75k
Completed,0.13413,A,4500,36,True,Employed,20.0,0.14,>$100k
Defaulted,0.24758000000000002,C,15000,36,False,Employed,4.0,0.17,$25-50k
Defaulted,0.34045,E,2000,36,False,Employed,9.0,0.13,$50-75k
PastDue,0.19501,B,8000,36,False,Employed,9.0,0.09,>$100k
Completed,0.23318000000000003,B,10000,60,False,Employed,16.0,1.15,$0-25k
Completed,0.12309,A,10000,36,True,Employed,11.0,0.3,$50-75k
Defaulted,0.32538,E,3000,36,True,Employed,1.0,0.12,$25-50k
Completed,0.33553,E,2000,36,False,Employed,10.0,0.17,$50-75k
Completed,0.31053000000000003,D,7500,36,True,Employed,20.0,0.12,>$100k
Completed,0.2951,D,4000,36,False,Retired,4.0,0.2,$0-25k
Defaulted,0.3268,D,6000,60,True,Employed,1.0,0.09,$25-50k
Completed,0.05927,AA,3500,12,True,Employed,12.0,0.08,$75-100k
Completed,0.27466999999999997,D,4000,36,True,Employed,4.0,0.4,$25-50k
Completed,0.18173,B,12000,36,False,Employed,1.0,0.17,$50-75k
Completed,0.34731,E,4000,36,False,Employed,3.0,,$25-50k
Completed,0.2399,C,4000,36,True,Employed,13.0,0.22,$50-75k
Completed,0.28031999999999996,D,4000,36,True,Employed,26.0,0.1,>$100k
Completed,0.39153000000000004,HR,1500,36,True,Employed,2.0,0.02,$25-50k
Completed,0.22871999999999998,C,11000,36,True,Employed,3.0,0.31,$50-75k
Completed,0.3485,HR,1050,36,False,Employed,5.0,,$25-50k
PastDue,0.35643,E,5780,36,True,Employed,5.0,0.55,$25-50k
Completed,0.10375,A,25000,36,True,Employed,2.0,0.25,>$100k
Defaulted,0.38723,HR,3000,36,True,Employed,9.0,0.33,$50-75k
Completed,0.37453000000000003,HR,2000,36,True,Employed,20.0,0.33,>$100k
Completed,0.25133,C,14000,60,False,Employed,10.0,0.16,>$100k
PastDue,0.35643,E,4000,36,False,Self-employed,1.0,,$25-50k
Completed,0.35356,HR,4000,36,True,Employed,1.0,0.76,$25-50k
Completed,0.35796999999999995,HR,4000,36,False,Employed,23.0,0.34,$25-50k
Completed,0.17069,B,10000,36,True,Employed,5.0,0.1,>$100k
Completed,0.35858,E,6000,36,False,Employed,6.0,0.16,$25-50k
Completed,0.07539,AA,1000,36,False,Retired,26.0,0.4,$0-25k
PastDue,0.23462,C,6800,60,False,Employed,17.0,0.15,$25-50k
Completed,0.27285,D,6000,36,False,Employed,1.0,0.15,$25-50k
Completed,0.10375,A,2200,36,False,Employed,8.0,0.21,$0-25k
Completed,0.22846999999999998,B,25000,60,False,Employed,4.0,0.21,$25-50k
Completed,0.31053000000000003,D,3000,36,False,Employed,0.0,0.2,$0-25k
Defaulted,0.26681,D,15000,36,False,Employed,1.0,0.58,$25-50k
Completed,0.27466999999999997,D,7000,36,True,Self-employed,6.0,,>$100k
Completed,0.35796999999999995,HR,4000,36,False,Employed,28.0,0.28,$25-50k
Defaulted,0.29254,D,3500,36,True,Retired,17.0,0.7,$0-25k
Defaulted,0.30532,D,5000,36,False,Not employed,1.0,,Not employed
PastDue,0.34998,E,4000,36,False,Employed,2.0,0.67,$0-25k
Completed,0.27285,D,6500,36,True,Employed,8.0,0.35,$25-50k
Completed,0.07439,AA,1900,36,True,Employed,12.0,0.25,$75-100k
Defaulted,0.25494,C,7200,36,False,Employed,6.0,0.3,$50-75k
PastDue,0.28339000000000003,D,5500,36,True,Employed,32.0,0.22,$25-50k
Completed,0.28776999999999997,D,7500,36,False,Employed,11.0,0.3,$25-50k
Completed,0.32576,E,7500,36,True,Part-time,5.0,1.79,$0-25k
Completed,0.18183,C,2300,36,False,Employed,2.0,0.22,$25-50k
Completed,0.22338000000000002,C,3000,36,False,Employed,15.0,0.21,$25-50k
PastDue,0.21935,C,20000,60,False,Employed,3.0,0.15,>$100k
Completed,0.33553,E,4000,36,True,Employed,25.0,0.33,$25-50k
Completed,0.09221,AA,4000,36,False,Employed,3.0,0.05,$25-50k
Completed,0.35796999999999995,HR,3000,36,True,Self-employed,3.0,,$25-50k
Completed,0.0709,AA,11000,12,True,Employed,15.0,0.21,$50-75k
Completed,0.10578,A,10000,36,False,Employed,9.0,0.21,$50-75k
Completed,0.2951,D,3000,36,False,Employed,1.0,0.24,$25-50k
Completed,0.25781,D,15000,36,False,Employed,4.0,0.25,$50-75k
Completed,0.30532,D,6000,36,True,Employed,8.0,0.19,$50-75k
Completed,0.35796999999999995,HR,4000,36,True,Employed,26.0,0.29,$75-100k
Defaulted,0.18408,B,15000,60,False,Employed,1.0,0.17,$50-75k
Completed,0.19577999999999998,C,1000,36,True,Employed,14.0,,>$100k
Completed,0.06327,AA,7500,36,True,Employed,14.0,0.17,>$100k
Completed,0.28848,D,11500,60,False,Self-employed,8.0,,$50-75k
Completed,0.29334,C,4400,36,True,Employed,16.0,0.32,$50-75k
Completed,0.30532,D,3500,36,False,Employed,4.0,0.05,>$100k
Completed,0.29286999999999996,D,10000,12,True,Employed,5.0,0.19,>$100k
Completed,0.17359000000000002,B,15000,36,True,Employed,15.0,0.14,>$100k
Defaulted,0.17522000000000001,B,15000,60,True,Employed,5.0,0.37,$50-75k
Completed,0.35796999999999995,HR,3500,36,True,Employed,7.0,0.31,$50-75k
Completed,0.25424,D,5250,36,False,Employed,3.0,0.17,$50-75k
PastDue,0.17849,A,15000,60,False,Employed,9.0,0.16,>$100k
Defaulted,0.24758000000000002,C,5000,36,False,Self-employed,7.0,,$75-100k
Defaulted,0.28838,D,1500,36,False,Employed,2.0,,$0-25k
Defaulted,0.25886,C,15000,36,True,Employed,4.0,0.3,$25-50k
Completed,0.35838000000000003,E,4000,60,False,Employed,3.0,0.14,$25-50k
Completed,0.13109,B,7500,36,True,Employed,26.0,0.11,$50-75k
Defaulted,0.35796999999999995,HR,4000,36,False,Not employed,0.0,,Not employed
Defaulted,0.31308,D,5000,36,False,Employed,4.0,0.22,$25-50k
Completed,0.28974,D,3500,36,False,Employed,4.0,0.24,$50-75k
Completed,0.35838000000000003,E,4000,60,False,Employed,1.0,,$75-100k
Completed,0.11295999999999999,A,3000,36,True,Employed,6.0,0.29,$50-75k
Completed,0.13524,A,7000,36,False,Employed,3.0,0.13,$25-50k
Completed,0.0779,AA,7000,36,True,Employed,1.0,0.05,>$100k
Completed,0.11295999999999999,A,6000,36,True,Employed,1.0,0.16,$75-100k
Completed,0.16662000000000002,B,4000,60,False,Employed,13.0,0.15,$50-75k
Completed,0.14348,A,4000,36,True,Employed,9.0,0.11,$75-100k
Completed,0.28574,D,3000,36,False,Employed,4.0,0.03,$50-75k
Completed,0.18291,D,4980,36,True,Employed,7.0,0.14,>$100k
Completed,0.14328,A,10000,36,True,Other,3.0,0.18,$50-75k
Completed,0.3179,E,2000,36,False,Employed,1.0,0.31,$0-25k
Completed,0.17359000000000002,B,2500,36,False,Employed,2.0,0.51,$0-25k
Completed,0.14765999999999999,A,8500,60,True,Employed,11.0,0.23,>$100k
Completed,0.28488,D,7500,36,True,Employed,5.0,0.2,$75-100k
Completed,0.21223000000000003,HR,7500,36,True,Employed,11.0,0.03,>$100k
Completed,0.33553,E,4000,36,True,Employed,11.0,0.24,>$100k
Completed,0.31032,E,4000,36,True,Employed,3.0,0.23,$75-100k
PastDue,0.13697,A,2500,36,True,Employed,35.0,0.14,$50-75k
Completed,0.19088,B,11000,36,True,Employed,5.0,0.12,>$100k
Completed,0.124,A,6500,36,False,Other,1.0,,$25-50k
Completed,0.13109,B,4700,36,True,Employed,9.0,0.1,$50-75k
Completed,0.29265,D,4000,36,True,Employed,19.0,0.1,$75-100k
Completed,0.24251999999999999,C,11000,60,True,Employed,11.0,0.12,$50-75k
Completed,0.16005,B,3000,36,True,Employed,2.0,0.33,$50-75k
Completed,0.23149,C,15000,36,True,Employed,7.0,0.15,$50-75k
Completed,0.08591,AA,10000,36,False,Employed,8.0,0.14,$50-75k
Defaulted,0.34621,E,7500,36,False,Employed,6.0,0.51,$25-50k
Completed,0.3179,E,4000,36,False,Employed,6.0,0.21,$25-50k
Completed,0.09736,AA,5000,36,True,Employed,10.0,0.18,$25-50k
PastDue,0.19364,B,15000,60,True,Employed,2.0,0.35,$50-75k
Completed,0.17322,B,15000,36,False,Employed,19.0,0.29,$75-100k
Completed,0.41355,HR,1000,36,False,Employed,5.0,0.25,$25-50k
Completed,0.30532,D,10000,36,True,Employed,28.0,0.2,$50-75k
Completed,0.11295999999999999,A,3000,36,True,Employed,5.0,0.04,$25-50k
Completed,0.22455999999999998,C,6500,36,True,Employed,8.0,0.34,$75-100k
Defaulted,0.35643,HR,2891,36,False,Not employed,1.0,,Not employed
Completed,0.20347,C,10000,60,True,Employed,8.0,0.25,$25-50k
Completed,0.12511,A,2000,36,True,Employed,5.0,0.05,$75-100k
Completed,0.35796999999999995,HR,4000,36,True,Employed,1.0,,$25-50k
Defaulted,0.38723,HR,5000,36,False,Employed,9.0,,$25-50k
Completed,0.15324000000000002,A,10718,36,True,Employed,29.0,0.15,$75-100k
PastDue,0.27462,D,13000,60,True,Employed,9.0,0.5,$25-50k
Completed,0.25781,D,2500,36,False,Employed,1.0,0.13,$25-50k
Completed,0.18136,B,25000,60,True,Employed,15.0,0.24,$75-100k
Defaulted,0.30532,D,2500,36,False,Employed,1.0,0.08,$0-25k
Completed,0.37453000000000003,E,2500,36,False,Employed,5.0,0.26,>$100k
Defaulted,0.35796999999999995,HR,4000,36,False,Self-employed,2.0,,$50-75k
Completed,0.35843,E,2500,12,False,Employed,22.0,0.35,>$100k
Defaulted,0.34576999999999997,E,2000,36,False,Other,13.0,0.29,$25-50k
Defaulted,0.32378,D,5000,36,False,Employed,3.0,0.17,$25-50k
Completed,0.35131999999999997,E,6000,36,False,Employed,8.0,0.38,$50-75k
Completed,0.25785,D,7500,12,True,Employed,2.0,0.17,>$100k
Completed,0.19108,B,8500,36,False,Employed,8.0,0.1,$50-75k
Completed,0.23121,C,7500,36,False,Employed,7.0,0.16,$50-75k
Completed,0.11066,A,4000,12,False,Employed,4.0,0.18,$50-75k
Completed,0.35643,E,4000,36,True,Employed,20.0,0.08,$75-100k
Completed,0.18214,B,25000,36,True,Employed,41.0,0.31,$50-75k
Completed,0.33097,D,1700,36,False,Employed,10.0,0.41,$0-25k
Completed,0.202,B,15000,36,False,Employed,3.0,0.12,>$100k
PastDue,0.35796999999999995,HR,3500,36,True,Employed,6.0,0.31,>$100k
Defaulted,0.33050999999999997,E,4000,36,False,Employed,2.0,0.49,$25-50k
Completed,0.34854,D,10000,36,True,Employed,9.0,0.25,>$100k
Defaulted,0.33553,E,4000,36,False,Employed,7.0,0.19,>$100k
Completed,0.11295999999999999,A,4000,36,False,Employed,4.0,0.18,$25-50k
Completed,0.25836,C,10000,36,True,Employed,4.0,0.14,$75-100k
Completed,0.13706,A,3450,12,True,Employed,11.0,0.15,$75-100k
Completed,0.3304,E,4000,60,False,Employed,3.0,0.11,$25-50k
Completed,0.27462,C,11500,60,True,Employed,6.0,0.15,$50-75k
Completed,0.25781,D,8000,36,False,Employed,16.0,0.61,$25-50k
Completed,0.14657,A,12000,60,True,Employed,4.0,0.24,$50-75k
Completed,0.28974,D,5000,36,False,Employed,10.0,0.29,$50-75k
Completed,0.35285,HR,2500,36,True,Employed,16.0,0.27,$50-75k
Completed,0.30532,D,7303,36,False,Employed,7.0,0.48,$25-50k
Completed,0.19364,B,15000,60,True,Employed,1.0,0.39,$50-75k
Completed,0.20969000000000002,C,1500,36,True,Employed,7.0,0.37,>$100k
Completed,0.35643,HR,4000,36,False,Employed,12.0,0.19,$50-75k
Completed,0.05927,AA,4512,12,False,Employed,1.0,0.08,$50-75k
Defaulted,0.29265,D,2500,36,True,Employed,19.0,0.14,$50-75k
Completed,0.2878,D,4000,36,False,Other,33.0,0.65,$0-25k
PastDue,0.24681999999999998,C,15000,60,True,Employed,29.0,0.33,>$100k
Completed,0.20357999999999998,B,15000,60,False,Employed,6.0,0.32,$25-50k
Completed,0.20705,B,15000,60,True,Employed,18.0,0.27,$25-50k
Completed,0.24245999999999998,C,15000,36,False,Employed,7.0,0.41,$0-25k
Completed,0.20321,C,12000,36,False,Self-employed,1.0,,$75-100k
Defaulted,0.35643,E,3000,36,True,Employed,2.0,0.22,$25-50k
Completed,0.31786,E,4000,12,True,Self-employed,5.0,,$50-75k
Completed,0.11295999999999999,A,5000,36,True,Employed,2.0,0.44,$25-50k
Completed,0.34621,E,5000,36,False,Employed,2.0,,$25-50k
Completed,0.24245999999999998,C,10000,36,True,Employed,15.0,0.31,$25-50k
PastDue,0.26333,D,4000,60,True,Other,0.0,0.21,$0-25k
Completed,0.24758000000000002,C,8000,36,True,Employed,18.0,0.34,$75-100k
Completed,0.12460999999999998,A,5000,36,True,Retired,21.0,0.1,$25-50k
Completed,0.2129,C,15000,36,False,Employed,12.0,0.47,$50-75k
Completed,0.22338000000000002,C,6500,36,False,Employed,9.0,0.16,$50-75k
Completed,0.33973000000000003,E,2000,36,False,Employed,6.0,0.41,$0-25k
Completed,0.31375,D,13500,60,True,Employed,2.0,0.16,$50-75k
Completed,0.23318000000000003,B,15000,60,False,Employed,5.0,0.1,>$100k
Defaulted,0.09736,AA,4300,36,False,Employed,7.0,0.22,$50-75k
Defaulted,0.35796999999999995,HR,4000,36,False,Employed,12.0,0.27,$25-50k
Defaulted,0.16005,B,5000,36,True,Employed,3.0,0.16,$25-50k
Completed,0.33553,E,2500,36,False,Employed,1.0,0.14,$25-50k
PastDue,0.24758000000000002,C,3500,36,False,Employed,9.0,0.11,$50-75k
Completed,0.21223000000000003,C,6000,36,False,Employed,7.0,0.25,>$100k
Defaulted,0.35643,HR,2457,36,False,Employed,7.0,0.07,$25-50k
PastDue,0.35796999999999995,HR,4000,36,True,Self-employed,28.0,,$75-100k
Completed,0.27513000000000004,C,1100,36,True,Employed,2.0,0.34,>$100k
Completed,0.27246,C,9500,60,False,Employed,14.0,0.3,$50-75k
Completed,0.2951,D,4000,36,False,Other,4.0,,$0-25k
Completed,0.14073,A,1000,36,True,Employed,14.0,0.15,$75-100k
Completed,0.33709,E,4000,60,False,Employed,2.0,0.11,$50-75k
Completed,0.23476999999999998,B,15000,60,True,Employed,8.0,0.16,$75-100k
Defaulted,0.25494,C,2000,36,False,Self-employed,1.0,,$50-75k
Completed,0.33562,D,1000,36,False,Employed,5.0,0.18,$75-100k
PastDue,0.35356,HR,4000,36,False,Other,2.0,0.75,$25-50k
Completed,0.30734,D,7500,36,True,Employed,4.0,0.27,$50-75k
Completed,0.35643,E,7500,36,True,Employed,6.0,0.65,$25-50k
Completed,0.20337,B,10000,60,False,Employed,22.0,0.33,$50-75k
Completed,0.12782000000000002,A,5000,36,True,Employed,1.0,0.02,>$100k
Completed,0.11295999999999999,A,4000,36,False,Employed,3.0,0.1,$25-50k
Completed,0.27285,D,4000,36,True,Employed,31.0,0.19,$75-100k
Completed,0.34621,E,2600,36,False,Employed,5.0,0.23,$0-25k
Completed,0.16005,B,4000,36,False,Employed,10.0,0.14,$0-25k
Completed,0.38006,E,3600,36,True,Employed,6.0,,$25-50k
Completed,0.12205,A,15000,60,True,Employed,3.0,0.37,$50-75k
Completed,0.19108,B,2000,36,True,Employed,6.0,0.15,$25-50k
Completed,0.35796999999999995,HR,3000,36,False,Self-employed,24.0,,$50-75k
Completed,0.38723,HR,2000,36,True,Employed,19.0,0.4,$50-75k
Defaulted,0.21203000000000002,C,1900,36,False,Employed,6.0,0.52,$50-75k
Completed,0.11295999999999999,A,5000,36,True,Employed,1.0,0.38,$25-50k
Completed,0.23656,C,3500,60,True,Employed,1.0,0.19,$50-75k
Defaulted,0.2878,D,12000,36,False,Employed,14.0,0.22,>$100k
Completed,0.17119,B,5000,36,True,Employed,2.0,0.34,$25-50k
Completed,0.25781,D,8000,36,True,Employed,12.0,0.19,>$100k
Completed,0.2878,D,6000,36,True,Employed,27.0,0.34,$50-75k
Completed,0.13271,A,7500,36,False,Employed,4.0,,$50-75k
Completed,0.35643,HR,4000,36,False,Self-employed,8.0,,$25-50k
Completed,0.27462,C,4000,60,True,Employed,7.0,0.11,$50-75k
Completed,0.26821999999999996,D,1000,36,True,Retired,9.0,0.22,$50-75k
Completed,0.24245999999999998,C,5500,36,True,Employed,18.0,0.13,$75-100k
PastDue,0.35796999999999995,HR,4000,36,True,Employed,18.0,0.6,$25-50k
Completed,0.1717,B,9000,36,True,Employed,3.0,0.17,$75-100k
PastDue,0.27466999999999997,D,4500,36,True,Employed,8.0,0.29,>$100k
Completed,0.30696999999999997,D,15000,60,False,Not employed,1.0,,Not employed
Completed,0.16076,B,4000,36,True,Employed,8.0,0.11,$75-100k
Completed,0.12427,A,7000,36,True,Employed,5.0,0.16,>$100k
PastDue,0.35796999999999995,HR,4000,36,False,Employed,9.0,0.08,$50-75k
Completed,0.06828,AA,17500,36,False,Employed,7.0,0.18,>$100k
Defaulted,0.13697,A,17878,36,True,Employed,14.0,0.18,>$100k
Completed,0.13119,B,2500,36,False,Employed,11.0,0.16,$50-75k
Completed,0.12105999999999999,C,5000,36,True,Retired,3.0,0.17,$0-25k
Completed,0.33973000000000003,E,4000,36,True,Employed,17.0,0.23,>$100k
Completed,0.21372,B,2000,36,False,Employed,7.0,0.12,$25-50k
Completed,0.35643,HR,2000,36,False,Other,6.0,0.07,$0-25k
Completed,0.35643,E,2500,36,False,Employed,20.0,0.13,$25-50k
Completed,0.26333,D,10500,60,True,Employed,14.0,0.21,$50-75k
Defaulted,0.22693000000000002,B,15000,60,False,Employed,2.0,0.23,$50-75k
Completed,0.08641,AA,1000,36,True,Self-employed,7.0,,$50-75k
Completed,0.11489,A,1900,36,True,Employed,3.0,0.39,$25-50k
Completed,0.18316,B,3500,36,True,Employed,5.0,0.23,$25-50k
Completed,0.24245999999999998,C,2000,36,False,Employed,23.0,0.23,>$100k
Completed,0.13413,A,3500,36,False,Employed,8.0,0.16,$25-50k
Completed,0.35838000000000003,E,4000,60,False,Employed,1.0,0.1,$25-50k
Completed,0.0779,AA,6500,36,True,Employed,12.0,0.19,$75-100k
Defaulted,0.30532,D,7000,36,False,Employed,6.0,0.2,$50-75k
Completed,0.1322,A,5000,36,True,Employed,4.0,0.13,>$100k
Completed,0.09221,AA,5000,36,True,Employed,4.0,0.12,$75-100k
Defaulted,0.23318000000000003,B,15000,60,True,Employed,2.0,0.29,$25-50k
Completed,0.35843,E,7500,12,True,Self-employed,6.0,,>$100k
Completed,0.2951,D,5500,36,True,Employed,22.0,0.26,$75-100k
Completed,0.35643,HR,4000,36,True,Employed,5.0,0.17,$75-100k
Completed,0.35643,HR,2803,36,True,Employed,5.0,0.34,$75-100k
Completed,0.39461999999999997,HR,1400,36,False,Employed,1.0,,$0-25k
Completed,0.35643,HR,2500,36,False,Self-employed,1.0,,$0-25k
Completed,0.1726,B,2500,12,False,Employed,33.0,0.06,$50-75k
Defaulted,0.34731,E,3000,36,True,Employed,1.0,0.18,$25-50k
Completed,0.24758000000000002,C,5000,36,True,Employed,17.0,0.14,>$100k
Completed,0.2837,D,15000,36,False,Employed,1.0,0.21,$75-100k
Completed,0.24163,C,4000,36,False,Self-employed,3.0,,$25-50k
Defaulted,0.39153000000000004,E,1000,36,False,Employed,4.0,0.16,$25-50k
Completed,0.17493,B,15000,12,True,Employed,2.0,0.07,>$100k
Completed,0.28848,D,15000,60,True,Other,11.0,0.26,$25-50k
Completed,0.16005,B,2500,36,False,Employed,3.0,0.08,$25-50k
Completed,0.32989,D,5500,60,True,Employed,10.0,0.08,>$100k
PastDue,0.20268,C,5000,36,False,Employed,3.0,0.37,$25-50k
PastDue,0.35796999999999995,HR,4000,36,False,Employed,12.0,0.01,>$100k
Completed,0.13706,A,3000,12,True,Employed,15.0,0.3,$25-50k
Completed,0.34103,E,1700,36,False,Employed,11.0,0.3,$0-25k
Completed,0.09837,AA,15000,36,True,Employed,16.0,0.32,>$100k
Completed,0.33553,E,4000,36,False,Employed,18.0,0.04,$50-75k
Completed,0.05927,AA,3500,12,False,Employed,4.0,0.15,$75-100k
Completed,0.11295999999999999,A,5000,36,False,Part-time,3.0,,$0-25k
Defaulted,0.20435999999999999,B,11724,60,False,Employed,7.0,0.16,$50-75k
Defaulted,0.24245999999999998,C,2800,36,False,Employed,1.0,0.21,$0-25k
Completed,0.0762,AA,2000,36,False,Employed,12.0,0.06,>$100k
Completed,0.13138,A,5500,36,False,Employed,3.0,0.24,$50-75k
Defaulted,0.16005,B,6000,36,True,Employed,15.0,0.08,$75-100k
Completed,0.09844,AA,5000,36,True,Employed,3.0,0.1,$50-75k
Defaulted,0.23318000000000003,B,15000,60,False,Employed,7.0,,$0-25k
Defaulted,0.19921,B,9000,36,True,Employed,24.0,0.16,>$100k
Completed,0.08331000000000001,AA,14000,36,False,Employed,8.0,0.03,>$100k
